CD4_S2	CD14_S1	CD19_S2	CD4_S3	CD4_S4	CD14_S3	CD56_S4	CD56_S1	CD14_S2	CD56_S2	CD19_S1	CD56_S3	CD14_S4	CD19_S3	CD4_S1	CD19_S4
hsa-mir-6800	118.735880258913	118.899534525267	125.623655454208	133.329525816382	132.892787312973	128.601809833685	144.886606165285	160.838186731903	144.484242463466	156.494615684091	149.80368305969	162.373252017757	120.742025459668	117.02996222266	168.031744301491	139.098061850884
hsa-mir-6813	281.877049069939	67.9425911572956	257.85908224811	193.410114610184	188.651998772961	66.1037340266604	132.287770846564	123.382718588857	71.985031832332	140.117272182268	191.560807257513	92.690803783416	88.943553105786	171.988784260925	136.887929624922	293.140543570044
hsa-mir-3940	143.834521614455	108.92969777936	126.450126871669	162.135287566835	191.43995934596	108.570375280151	142.186855739844	131.644954208647	114.147693334126	145.576386682875	157.111179794309	154.48467297236	111.985924376715	153.238127330223	160.788996702289	197.726170564892
hsa-mir-10397	138.042527455484	73.1121361366551	144.632498055831	73.2489370225802	211.885003547956	96.1508858569605	144.886606165285	104.104168809348	82.2686078083794	152.855206017019	152.935467374527	88.089132673601	170.974394830293	189.446292437786	196.27845993838	360.965218356838
hsa-mir-5093	216.234448601597	157.301868657652	141.326612385984	186.002918731496	121.740945020975	128.601809833685	128.688103612644	132.195769916633	136.771560481431	104.633027928317	109.612451019286	128.189409487703	124.889652288435	125.43542912263	158.616172422528	137.948491091785
hsa-mir-4505	125.493206777713	114.468495971531	111.573641357355	144.851830516563	149.620550750969	146.229472240794	118.789018719364	106.307431641292	156.310354835921	139.662345973884	113.788163439068	122.272975203655	170.974394830293	107.331346568848	188.311437579257	171.286043105633
hsa-mir-4316	92.6719065435416	105.975672076869	133.061898211365	102.877720537332	131.034146930973	129.403067215826	127.788186804164	117.874561508997	95.6372565772411	144.211608057724	181.121526208057	183.409462805483	129.037279117203	203.670928730043	130.36945678564	181.632179937517
hsa-mir-6749	198.858466124683	58.7112608370109	345.465052499071	204.109397546066	125.458225784974	75.7188226123564	149.386190207685	144.313715492324	69.4141378383201	130.563821806204	158.677071951728	128.846791074819	94.0128747853904	161.643594230193	162.961820982049	177.033896901125
hsa-mir-5695	206.581125003312	50.2184369423489	250.420839490953	178.595722852808	282.513338063942	57.2899028231056	165.584692760325	160.838186731903	69.9283166371225	103.268249303165	168.072424896238	107.810580287094	116.594398630901	159.703871099431	130.36945678564	234.512434856035
hsa-mir-4296	117.770547899084	150.286057614235	105.788341435122	97.1165681872412	101.295900818979	146.229472240794	116.089268293924	116.222114385039	165.051394415561	121.465297638524	143.540114430017	130.161554249052	154.383887515224	130.608024137996	146.303501503884	145.995486405473
hsa-mir-4254	116.805215539256	112.991483120285	102.482455765275	108.638872887422	144.04462960497	155.44393213542	149.386190207685	126.136797128787	118.261123724545	121.01037143014	121.61762422616	147.253475514079	187.104054719944	144.186086053332	123.850983946358	142.546774128178
hsa-mir-6892	80.1225858657703	114.837749184342	109.09422710497	98.7626117158385	129.175506548973	130.204324597967	186.282779355366	148.169425448226	98.2081505712529	118.280814179836	174.857957578384	214.306397399955	116.133551205482	153.238127330223	104.295565428512	181.632179937517
hsa-mir-520e	175.690489488798	171.333490744485	187.609011763849	153.08204815955	82.7094969989829	149.033873078289	138.587188505924	110.71395730518	142.427527268257	151.035501183483	108.56852291434	109.782725048443	100.464738741251	157.764147968668	81.1187731110646	62.0768209913034
hsa-mir-1234	97.4985683426844	131.823396973666	104.96187001766	106.992829358825	118.023664256976	93.3464850194659	106.190183400643	195.539576335019	161.452142823945	160.588951559547	123.705480436051	121.615593616539	91.7086376582975	88.5806896381458	262.91173785104	172.435613864732
hsa-mir-765	166.037165890512	114.468495971531	137.194255298674	166.250396388328	124.528905593974	143.425071403299	125.088436378724	99.6976431454604	120.832017718557	125.55963351398	144.584042534962	120.958212029422	132.263211095133	166.816189245559	127.472357745959	132.200637296294
hsa-mir-4651	112.943886099941	74.958402200712	138.020726716136	133.329525816382	128.246186357973	93.7471137105365	159.285275100965	161.939818147875	99.75068696766	173.326885394299	155.545287636891	183.409462805483	91.2477902328789	126.728577876471	186.862888059417	189.679175251205
hsa-mir-12117	229.749101639197	48.372170878292	228.932582636944	251.02163811109	117.094344065976	73.7156791570031	165.584692760325	100.248458853446	58.102204264668	176.511368852986	191.03884320504	159.743725669291	47.9281322435324	223.068160037666	123.126709186437	118.405788187116
hsa-mir-2392	137.077195095655	134.777422676157	95.8706844255795	131.683482287785	144.04462960497	151.838273915784	89.9916808480028	98.0451960215025	148.597672853885	111.911847262461	130.491013118197	148.568238688312	165.905073150689	115.090239091897	134.715105345161	145.995486405473
hsa-mir-361	206.581125003312	27.6939909608542	239.676711063949	120.161177587604	162.631033424966	55.2867593677523	194.382030631686	115.120482969068	66.3290650455059	167.867770893691	235.9277517177	128.846791074819	74.1964354923915	186.859994930103	138.336479144762	233.362864096937
hsa-mir-4468	86.8799123845703	122.592066653381	134.714841046288	98.7626117158385	140.327348840971	129.403067215826	172.784027228165	170.75286947565	107.463368949696	153.310132225403	142.496186325071	140.022278055799	88.943553105786	188.799718060865	91.9828945098679	143.696344887276
hsa-mir-6786	95.5679036230273	134.408169463346	111.573641357355	98.7626117158385	126.387545975974	108.169746589081	108.889933826083	169.651238059678	148.597672853885	130.563821806204	129.969049065724	158.428962495059	121.663720310505	105.391623438086	185.414338539576	157.491193996455
hsa-mir-6778	118.735880258913	77.9124279032031	174.385469084459	153.905069923848	94.7906594819804	98.9552866944552	194.382030631686	95.2911174815727	94.6088989796363	177.421221269754	176.423849735802	130.161554249052	80.187452022833	214.016118760776	142.682127704283	166.687760069241
hsa-mir-5090	134.18119801617	100.436873884698	123.144241201822	105.346785830228	125.458225784974	147.431358314006	106.190183400643	124.484350004829	138.82827567664	121.01037143014	125.271372593469	145.28133075273	147.010328708527	127.375152253392	165.85892002173	158.640764755553
hsa-mir-548i-1	114.874550819598	102.283139948755	79.3412560763416	81.4791546655668	84.5681373809825	120.989864703342	241.177704672648	226.385255982233	103.864117358079	232.012366275833	82.9922843431733	229.426173903633	100.003891315832	91.1669871458289	73.8760255118624	80.4699531368748
hsa-mir-1207	111.013221380284	134.408169463346	136.367783881212	153.905069923848	148.691230559969	109.371632662293	155.685607867045	131.094138500661	127.516342102988	104.178101719933	110.134415071758	170.261831063154	124.889652288435	122.202557238026	135.439380105081	163.239047791946
hsa-mir-449a	300.218363906682	63.8808058163703	265.297325005267	213.162636953351	113.377063301977	75.7188226123564	128.688103612644	103.002537393376	78.1551774179604	150.125648766715	155.545287636891	101.894146003046	69.5879612382057	161.643594230193	186.862888059417	127.602354259901
hsa-mir-4466	65.642600468342	116.684015248399	92.5647987557319	94.6475028943453	145.90326998697	104.964717060515	121.488769144804	159.736555315931	146.026778859873	137.387714931964	125.271372593469	166.974923127572	139.175922476411	92.4601358996704	185.414338539576	194.277458287598
hsa-mir-23a	114.874550819598	117.422521674022	151.244269395526	130.860460523486	99.4372604369794	95.3496284748192	150.286107016165	163.041449563847	168.650646007178	196.073195813498	103.870846442085	124.245119965004	123.50711001218	68.5368839536018	147.027776263805	106.910080596134
hsa-mir-574	101.359897781999	188.319138533809	83.4736131636511	76.5410240797749	105.013181582978	111.374776117646	84.5921799971226	127.789244252745	225.724492674241	123.739928680444	112.222271281649	97.9498564803474	117.976940907157	97.6327309150366	203.521207537582	128.751925019
hsa-mir-10400	71.4345946273133	288.017505992884	67.7706562318751	83.9482199584627	96.64929986398	61.696818424883	66.5938438275221	177.913473679468	209.270771112565	106.452732761853	103.348882389612	114.384396158258	73.2747406415543	74.3560533458888	222.352351295508	117.256217428018
hsa-mir-4320	131.285200936684	63.1422993907476	135.54131246375	84.7712417227614	193.29859972796	103.362202296233	141.286938931364	96.9435646055306	82.2686078083794	138.752493557116	137.798509852816	78.2284088668546	167.748462852363	155.824424837906	189.759987099098	336.824232415776
hsa-mir-4479	109.082556660627	72.0043764982209	163.641340657455	120.984199351902	100.366580627979	108.570375280151	139.487105314404	145.966162616282	110.034262943707	210.175908273401	134.666725537979	112.412251396909	163.139988598177	93.753284653512	160.788996702289	113.807505150723
hsa-mir-221	109.082556660627	136.254435527403	135.54131246375	79.8331111369695	97.5786200549798	129.803695906897	111.589684251523	156.982476776001	152.196924445502	155.129837058939	119.007803963796	116.356540919607	160.374904045666	115.090239091897	105.019840188432	90.8160899687587
hsa-mir-204	212.373119162283	64.9885654548045	168.600169162226	221.392854596338	125.458225784974	91.3433415641125	134.987521272004	93.6386703576148	63.2439922526917	122.375150055292	221.312758248462	114.384396158258	69.1271138127871	185.566846176262	168.756019061411	180.482609178419
hsa-mir-6763	72.3999269871419	164.68693291388	80.1677274938035	158.020178745342	126.387545975974	167.86342155861	115.189351485444	111.264773013166	200.015552734122	82.7965699258854	94.4754934975746	134.763225358867	112.907619227552	105.391623438086	155.719073382847	106.910080596134
hsa-mir-3180-2	154.453177572569	107.821938140926	112.400112774817	91.3554158371506	94.7906594819804	90.9427128730418	75.5930119123224	268.247249789167	113.633514535324	207.446351023098	123.183516383578	112.412251396909	83.8742314261817	75.6492020997303	204.245482297502	109.20922211433
hsa-mir-7110	104.255894861484	118.530281312456	90.0853845033462	204.109397546066	107.801142155978	111.775404808717	113.389517868484	187.828156423215	153.739460841909	100.083765844477	100.739062127248	111.097488222676	95.8562644870647	98.2793052919574	239.734945533593	150.593769441866
hsa-mir-208b	193.066471965712	33.9712955786478	256.206139413186	203.286375781768	226.754126603953	50.0785863838336	164.684775951845	108.510694473236	64.2723498502964	120.100519013372	151.369575217109	142.651804404264	78.8049097465773	202.377779976202	152.821974343166	185.080892214812
hsa-mir-941-2	152.522512852912	71.2658700725981	229.759054054406	76.5410240797749	98.5079402459796	69.3087635552257	121.488769144804	199.395286290921	103.864117358079	188.33945027097	210.873477199006	102.551527590162	68.6662663873685	109.917644076531	156.443348142768	162.089477032848
hsa-mir-941-3	152.522512852912	71.2658700725981	229.759054054406	76.5410240797749	98.5079402459796	69.3087635552257	121.488769144804	199.395286290921	103.864117358079	188.33945027097	210.873477199006	102.551527590162	68.6662663873685	109.917644076531	156.443348142768	162.089477032848
hsa-mir-941-4	152.522512852912	71.2658700725981	229.759054054406	76.5410240797749	98.5079402459796	69.3087635552257	121.488769144804	199.395286290921	103.864117358079	188.33945027097	210.873477199006	102.551527590162	68.6662663873685	109.917644076531	156.443348142768	162.089477032848
hsa-mir-941-5	152.522512852912	71.2658700725981	229.759054054406	76.5410240797749	98.5079402459796	69.3087635552257	121.488769144804	199.395286290921	103.864117358079	188.33945027097	210.873477199006	102.551527590162	68.6662663873685	109.917644076531	156.443348142768	162.089477032848
hsa-mir-662	97.4985683426844	116.314762035588	90.9118559208081	98.7626117158385	138.468708458971	179.081024908589	119.688935527844	127.238428544759	146.026778859873	114.641404512764	111.700307229177	124.245119965004	158.070666918573	116.383387845739	102.847015908671	158.640764755553
hsa-mir-5010	117.770547899084	120.376547376513	106.614812852584	120.984199351902	132.892787312973	121.390493394413	138.587188505924	131.094138500661	96.6656141748458	111.911847262461	132.056905275615	166.974923127572	128.576431691784	181.040825537816	118.781060626916	129.901495778098
hsa-mir-6165	88.8105771042274	165.056186126691	81.8206703287273	107.815851123124	126.387545975974	132.207468053321	120.588852336324	134.949848456562	119.803660120953	119.190666596604	131.01297717067	140.022278055799	156.227277216899	115.090239091897	112.262587787634	108.059651355232
hsa-mir-5191	133.215865656341	117.791774886833	133.061898211365	107.815851123124	137.539388267972	125.79740899619	101.690599358243	139.35637412045	126.487984505383	133.748305264892	143.540114430017	104.523672351512	132.724058520551	130.608024137996	114.435412067395	158.640764755553
hsa-mir-941-1	150.591848133255	73.4813893494665	228.932582636944	75.7180023154762	97.5786200549798	69.3087635552257	120.588852336324	198.844470582935	96.6656141748458	187.884524062586	209.829549094061	101.23676441593	69.5879612382057	109.917644076531	155.719073382847	162.089477032848
