CD4_S2	CD56_S2	CD4_S3	CD56_S3	CD19_S3	CD19_S2	CD56_S1	CD14_S3	CD14_S1	CD14_S2	CD19_S1	CD14_S4	CD4_S1	CD4_S4	CD56_S4	CD19_S4
hsa-miR-1199-5p	621.228428978425	852.841002962646	61.6321088261628	182.481229377363	70.2513655682859	309.499778669379	1078.5676457361	129.650421705341	215.596564929664	286.047451305278	177.563986841896	96.7819509487786	1303.64850419997	125.360985527975	114.202775517047	129.930349386035
hsa-miR-6874-3p	580.819291916859	380.925797556445	742.983094455671	427.558246205843	832.89787737544	517.259344040767	231.397929085792	186.582837232988	90.7796856952591	112.848908748223	673.004761316837	132.141394434353	424.464673348631	311.854089341777	508.074987360693	297.09524779452
hsa-miR-3135b	562.45150234342	391.459406322708	310.897651567198	199.891978204826	220.87260614885	732.175400122746	489.997124572611	178.855956524407	175.955687088342	371.038489343191	280.851366346241	248.788823022132	635.918100539305	536.081652660341	358.31651500516	680.637140871933
hsa-miR-4647	574.961456323168	381.307104661106	720.142404814122	413.961280454872	789.026911428989	519.620248192715	219.918495558754	172.646009451866	82.8930188996033	106.961139596142	629.037073538757	117.809476026272	425.776520900027	307.725090733354	489.819525103321	280.170452784315
hsa-miR-668-5p	617.95201245992	815.663560258188	46.1532943583363	154.706939581172	46.8342437121906	283.160941724214	1042.81919241548	120.833244945855	255.361969088813	269.365438707715	132.354592862125	89.2009748024192	1239.20399323763	101.045771500591	91.5957205122787	86.4466452828928
hsa-miR-499b-5p	562.45150234342	377.732350554908	694.281458691046	405.090089385641	769.078992810834	507.151723140242	210.62264993088	165.677595561304	66.2480010835087	96.9301254851885	626.32789637143	119.912228534021	455.949014582139	311.739394935988	481.753158059366	284.206365440595
hsa-miR-128-3p	281.473964544324	470.485303763722	289.567090166412	406.831164268387	313.890617966117	335.469724340803	424.863816951806	274.517583947214	268.603267550993	499.479083068221	334.414056591937	190.299101951315	323.206440475237	263.338355692799	514.973853911444	249.836012496794
hsa-miR-499a-3p	549.941548363672	366.19781063891	683.238645930463	397.130889921658	754.985354656703	491.953402662079	204.134274459076	159.230627608132	56.7009833835043	89.7339631882004	604.315831886898	114.323333710793	446.520110306479	305.201813805984	473.368381789992	276.525112320579
hsa-miR-656-5p	782.070694432324	261.719663961767	680.595921509127	279.898514483406	575.454087093305	615.384422856089	342.948076620275	67.3139300992996	23.4524565239238	92.2962330969765	495.835862811843	117.92014721089	606.155559217004	300.040565545454	454.900646715674	514.643959041077
hsa-miR-9-5p	33.6577333264641	149.806028743732	38.1307380792799	233.221125960255	100.534618832804	41.1682661495861	132.450203140776	752.825721061251	661.276256429435	699.881299763133	34.0340381645465	797.275213990853	105.275765999545	285.474376010182	372.008111698189	84.88435651272
hsa-miR-10400-5p	138.900203314818	321.489552617395	90.5133114307658	201.715961415322	112.387729895766	170.28021195922	722.642818172212	101.634553614717	676.676011067268	555.031275345728	219.330468171522	85.71483248694	1087.68560105137	109.533157529017	143.284151438675	198.801246004484
hsa-miR-3940-3p	582.60642819968	782.299188600341	42.2835907413797	146.830648444939	62.3733832154637	271.65153398347	983.425601558195	115.618785571966	207.377827953139	234.693020367681	145.900478698761	74.6477140251014	1192.22345280325	94.3934959647969	90.3220836106016	98.2940017900362
hsa-miR-15b-5p	810.863445655553	224.971191750052	1092.67216520748	254.114024553211	452.87557268609	415.814243761769	297.155118963502	121.733924292254	133.658247800061	177.123721991776	241.850503374928	174.915807289359	473.412985110101	378.835622322873	395.251985153796	503.447556188172
hsa-miR-769-5p	259.631187754288	279.736424657004	277.769213285447	418.604146808862	275.006631674206	119.81588571134	288.607932043914	496.463936570397	271.30133777056	320.392771359085	162.494188848639	582.407109054257	349.525381975123	431.824437797643	458.509284603759	234.473506256762
hsa-miR-151a-3p	363.384377506958	230.595471543804	376.588230040413	223.023401647027	618.891402635013	462.737213781728	141.621272317269	274.754604827845	233.071758197933	193.969283732453	521.742369474408	573.996099023259	172.835914896448	298.320149458611	319.364453095535	309.853939417598
hsa-miR-8076	789.219239563609	219.156258403971	978.185567954596	274.509473179668	485.833003446521	782.123278587388	114.669558819004	39.0610411280443	3.52824567174075	48.6831282667454	114.575617701541	128.046560603473	87.7298049996204	837.269162263691	626.629355625137	1227.69859189409
hsa-miR-374a-3p	300.834607608219	263.101902216163	285.886152579551	315.88072872683	283.679639769056	162.754829974887	243.189303741283	463.66024669102	361.084812923209	304.310438952937	175.701427539359	578.865631146468	235.476635475617	270.908186474909	398.754486633408	167.295089139333
hsa-miR-6500-3p	494.838179643355	329.449338427195	648.788845438044	377.896157883698	722.678399503386	439.423285281245	182.048842564665	145.483416531514	57.0745623369828	83.4645793688547	548.495494001763	91.137720533241	374.368494979689	264.370605344905	446.834279671719	243.717048146951
hsa-miR-5002-5p	626.887693874025	192.989058346602	889.182384764593	302.864121270108	496.096063025427	612.211957901909	101.817584326776	49.4899598758231	13.24129846218	53.1534715118441	84.7746688609434	141.548445126916	115.360594050903	917.325857504794	654.86164027898	1284.33155981286
hsa-miR-5195-3p	578.039302143582	198.279694423775	815.091717952131	286.116639064643	458.079377543	597.530085206985	71.6840713183002	68.6886512069613	25.1128074282724	67.7093452489337	70.6643711144481	159.698519404331	79.6947387473187	891.404921796357	596.805024844198	1238.24404109276
hsa-miR-200c-3p	212.867788353803	303.234474981744	280.411937706783	387.679340558178	308.036337502093	275.119111956643	239.88272777969	408.623998208424	146.733511171807	334.403481285797	270.804834350736	254.931073768452	226.129721671919	257.259552185953	491.83611686431	215.465659552993
hsa-miR-606	575.656453766487	178.451724981398	805.370267402216	267.959715287432	439.360135071615	631.320525881735	54.4649210277425	57.5012656411622	16.1054037721813	56.2063888499603	66.6570465544435	153.556268658011	76.661091284715	840.02182800264	580.353881530869	1192.41690383436
hsa-miR-223-5p	110.107452091589	139.510736917882	63.1422370669263	150.312798210431	249.638082996769	229.229037503161	149.482188754262	485.560976061356	224.977547539234	342.417389298352	303.20207797669	698.279839349707	147.992801891883	427.466050377641	136.915966930289	200.884297698048
hsa-miR-15a-5p	239.774117945165	256.90566176542	193.768329892974	210.918785795553	395.12779378788	381.950024832271	209.686826545524	293.858487806731	210.864564852271	305.945930384071	376.236979112549	304.567100069799	193.90746619075	205.417680769078	250.694196813444	200.884297698048
hsa-miR-3167	560.167939315371	175.162951203696	802.727542980879	260.249240806698	437.842358655017	579.970860576875	53.6538740937669	42.7111626897668	6.1848071186985	50.4821688409924	60.1098684000697	131.920052065116	61.1648920838475	806.072283888934	579.504790263084	1163.12398939362
hsa-miR-6822-3p	626.689123175934	247.134667208479	288.623260015935	239.687975524742	296.761426978788	475.131960579452	299.962589119571	113.106364237274	66.5800712643784	121.78959523842	296.3162526764	231.136769075499	561.634732941495	348.441604788643	217.155091735947	381.198459922154
hsa-miR-195-5p	288.920365722745	289.364429049697	273.333211578204	280.810506088654	350.823177436687	285.890737149903	219.544166204611	245.506228157938	147.356142760937	235.94689713155	348.863001484348	268.82030743806	298.445317942634	296.255650154399	309.387630699064	252.179445652053
hsa-miR-339-3p	239.87340329421	232.930977559853	295.324454084324	380.217591060694	244.434278139859	190.716788524516	280.435074478468	294.806571329256	222.52852995532	200.075118408685	212.33176048926	320.2270726933	305.742469947275	311.968783747567	375.616749586274	232.650836024894
hsa-miR-892c-5p	495.831033133811	167.393818946225	758.178759878354	256.684182713456	413.196560652151	532.974112302168	36.8714413830422	44.9865631438277	10.5432282426135	51.7905619858994	36.5174505679297	132.971428318991	29.9265222662257	796.093870585244	563.690465400593	1135.91412664645
hsa-miR-8081	488.682488002526	165.105976318259	746.380882997389	254.61147451971	407.342280188127	528.178525743525	34.9374063866389	42.4741418091355	7.96968434087323	48.1924808374053	33.9775969735605	129.042601265038	30.336474626037	784.509735600499	557.003871666789	1125.10829598608
hsa-miR-3142	481.732513569333	161.435895435896	754.120290231302	254.943107830709	407.703655525413	516.595339748032	31.006948168142	43.5170336839134	6.10178957348107	46.8840876924984	32.566567198911	129.872635149676	34.5179886961123	788.868123020502	559.869554695562	1121.85352771489
hsa-miR-3942-3p	501.688868727502	160.768608002739	756.2910995774	243.916300239983	402.57212573596	534.892346925626	33.8144183242112	36.0271738559631	2.90561408261003	42.5227772094753	41.8793637115979	121.848974264843	41.8151407007537	780.495431397865	551.060232792295	1116.25532628844
hsa-miR-138-1-3p	481.434657522196	158.385438598607	746.569649027485	246.154825089228	400.620698914618	519.030022154728	31.6308304250463	43.4696295077871	8.42628083956909	47.8653825511786	30.1960371774998	127.050519941907	35.2559029437727	786.574234904711	548.406822580468	1117.42704286607
hsa-miR-6843-3p	478.555382399874	157.527497613119	742.983094455671	247.149725022226	398.741547160734	515.045996398316	34.2511359040442	43.6592462122922	10.9998247413094	46.9386040735362	29.688066458626	128.101896195782	32.7141983129426	784.509735600499	547.345458495737	1120.55162040641
hsa-miR-378d	97.3989274137502	111.579991501456	103.349401477256	130.829341189222	195.287232269042	101.37132202425	70.0619774503491	592.172968169331	267.39951314534	390.718902897832	123.380443495354	579.751000623416	206.861960760787	272.743296967542	145.19460679119	186.95388949734
hsa-miR-3612	481.732513569333	151.950881207451	748.362926313391	242.589766995985	399.464297835305	511.578418425143	26.0158901129079	36.0745780320894	2.90561408261003	42.5227772094753	23.4795354501681	121.018940380205	25.335055836339	782.215847484709	549.680459482145	1120.55162040641
hsa-miR-590-5p	478.952523796056	152.427515088277	742.699945410528	243.833391912233	397.946521418706	510.914414132408	25.1424549532419	36.0745780320894	1.78487722217473	42.849875495702	23.1973294952382	120.576255641732	25.663017724188	775.334183137336	548.194549763522	1112.08922290131
hsa-miR-3658	472.399690759045	151.283593774294	735.432453251853	240.765783785489	391.947690819768	511.72597493464	27.0764899496452	36.1219822082157	2.8225965373926	42.086646161173	22.8022411583363	121.295618341751	28.4506937709049	775.907655166283	541.826365255136	1110.13636193859
hsa-miR-342-5p	591.44282426474	427.397600937017	578.756648272634	364.630825443727	208.079919208946	255.86298746732	281.745227217967	54.088164960071	18.3468774930519	42.0321297801352	228.869029448153	35.8021282240479	421.922968717801	194.86579543644	490.244070737214	174.846151528502
hsa-miR-137-3p	471.009695872407	148.471453877418	733.167260890708	238.444350608494	390.213089200798	506.709053611751	26.0782783385983	34.2732193392913	1.86789476739216	40.5601874921149	23.1408883042522	119.414208203239	28.3687032989427	774.30193348523	540.552728353459	1106.8815936674
hsa-miR-4286	354.250125394761	422.583598740671	160.35674256608	301.78631300936	206.851243062175	238.229984582461	495.549676659059	82.9573082209678	94.6815103204783	134.764493925414	268.829392666227	68.7268056480178	535.479772385534	112.171128862177	285.613075201091	182.787786110213
hsa-miR-4251	472.498976108091	149.138741310575	732.412196770326	238.858892247243	391.586315482483	505.381045026281	23.2708081825291	36.0745780320894	2.8225965373926	42.4137444473997	21.2783290017148	120.299577680186	20.66159893449	770.975795717333	540.977273987352	1106.49102147486
hsa-miR-12123	469.718986334814	149.377058250988	732.412196770326	239.687975524742	391.008114942826	504.348149459804	22.7717023770057	35.8375571514581	2.90561408261003	41.6505151128707	21.0525642377709	120.244242087877	21.891456013924	769.714157253648	540.658864761932	1102.71549028027
hsa-miR-6089	164.515823368587	270.203747040476	173.475981657714	206.607552752562	176.712539932571	157.516573887753	324.418773590219	128.180892245427	254.863863817509	299.676546564725	202.285228493756	136.346899449852	684.128498053115	139.23900862851	214.395545115647	232.520645294046
hsa-miR-3960	144.460182861373	232.073036574366	113.259618057267	171.868963425385	118.314285427247	156.114787047534	392.796268946926	95.0453731331659	301.229162821443	357.24584494063	214.645849319685	99.5487305642383	843.43598507579	120.199737267445	129.3802819287	198.020101619397
hsa-miR-199b-5p	62.9469112949211	83.9352264135259	32.3733741613688	60.0256292908727	39.462186831568	33.200214636763	52.6556624827201	649.674233810493	427.498849097153	536.49570579288	22.1813880574905	651.410592663821	45.996654770829	223.195313666458	59.9670707872972	37.1043582916031
hsa-miR-4457	582.209286803498	220.872140374946	237.090133799879	180.988879477866	269.875101884753	441.710411178444	263.839806444814	88.7880218844987	57.9047377891571	94.0407572901857	281.867307783989	188.915712143585	440.534805853234	285.81845922755	168.969162289163	332.897698777646
hsa-miR-29c-3p	628.178403411618	282.596227941962	451.245194943161	161.588330784407	493.2773353946	527.809634469783	147.73531843493	69.8263514339917	27.5618250121866	50.3186196978791	347.451971709699	59.7071041016193	201.942532443051	186.722492625382	295.589897597562	242.805713031017
hsa-miR-6793-5p	328.833076039083	228.498282468168	283.998492278597	254.69438284746	286.426092332425	177.067811396069	143.30575441091	250.43626247507	176.827371313125	222.208769110027	174.741927292597	251.444931452973	281.555280718408	222.965924854879	228.723960259514	227.833778983528
hsa-miR-4729	493.944611501944	182.121805863761	367.433077580784	219.789976864784	292.569473066277	187.249210551343	110.427159472055	156.291568688303	167.695441339208	191.734112109903	158.261099524691	131.920052065116	272.94628116237	488.2540854461	201.553039690402	420.516060638168
hsa-miR-485-5p	431.494126952251	265.532735008378	471.065628103183	171.786055097636	310.060039390892	452.039366843215	208.002344451882	49.1107264668129	98.2097559922191	68.4725745834628	431.887993424726	37.7942095471789	243.593692199881	109.877240746386	213.546453847862	205.050401085175
hsa-miR-484	133.141653070172	229.403886841738	153.561165482644	237.200725692247	126.40909298244	169.911320685478	210.747426382261	294.237721215741	161.676669310944	371.965267820833	133.483416681845	361.784102517504	144.63119254143	288.571124966499	184.146668700815	164.300702329835
hsa-miR-4492	57.4862170974122	147.184542399187	28.5036705444122	83.903227682822	44.6659916884781	58.1372647417094	438.277285475247	45.0813714960802	1029.50057824134	283.594214158577	71.7931949341677	36.7428332933042	265.485148213805	36.4728210410759	72.385030578649	62.1009786143672
hsa-miR-10395-3p	449.266204431416	117.633241787951	343.837323818853	198.23381164983	268.935526007811	300.056162061589	203.697556879243	73.4764729957143	43.3766673761069	137.653862120417	155.04395163849	177.018559797109	214.487074653278	611.321182858284	301.639672880528	613.328533023656
hsa-miR-27a-5p	43.4869828819802	81.6473837855593	49.3623168699588	36.9771141764216	52.4716989738432	35.5611187887106	137.628425873081	423.888142921082	510.101306588495	700.371947192473	21.5605349566447	276.954639507511	110.933108564941	92.5583854721642	110.806410445908	20.4399447430936
hsa-miR-3195	98.6896369513432	225.638479183209	191.975052607067	353.35529286975	155.391395032731	117.897651087883	286.54912059613	208.293949898819	111.451054454399	186.555055911313	150.472215168625	296.432768000347	277.127795232446	178.693884220114	326.157183237813	276.264730858883
hsa-miR-1275	242.454822369396	146.70790851836	459.928432327551	186.709554092604	522.910113052005	279.324472477299	102.441466583681	95.5668190705549	26.8146671052297	46.4479566441961	260.814743546218	63.2485820094077	226.53967403173	287.194792097025	463.073150168102	570.756164036449
hsa-miR-532-5p	72.6768755013916	114.392131398332	69.6546651052192	107.034651125023	98.583192011463	53.5630129473109	86.1581396784792	488.879268390195	283.795478325783	418.849355513331	58.3037502885183	481.973009013071	98.3065758827522	216.084260507506	133.201192633731	88.9202691689997
